"Here's to health, a son to the house of Frankenstein... Here's to jolly good health to young Frankenstein.","Frankenstein"
"She'll be back.","Terminator 3: Rise of the Machines"
"Hey, man. I'm Korg. We're gonna get outta here. Wanna come?","Thor: Ragnarok"
"Until caught this killer is, our judgment she must respect.","Star Wars: Episode II - Attack of the Clones"
"We got simple... we got complicated...","Sleeper"
"Don't! Don't go! Don't go! Don't go! Don't go! Don't!","Brainstorm"
"I never yielded! And as you can see, I am not dead!","Black Panther"
"You look like a sympathetic dude. My partner here needs an operation, but we're a little short on cash if you know what I mean.","Predator 2"
"Laugh-a while you can, monkey-boy.","The Adventures of Buckaroo Banzai Across the 8th Dimension"
"I haven't seen you in a long time, peewee. How's your little space monsters?","Critters 2"
"Ninjas don't hug!","Ready Player One"
"An invisible man can rule the world. Nobody will see him come, nobody will see him go. He can hear every secret. He can rob, and wreck, and kill!","The Invisible Man"
"What if they come in through the back door or the bathroom window like that infamous Beatles song?","A Scanner Darkly"
"I've been waiting for you.","The Matrix Reloaded"
"Violence is against the Primate Directive.","Space Chimps"
"Why fight it, Batman? You're as crazy as the rest of us. You need us just as much as we need you.","Batman: Arkham Asylum"
"What if one day those in the depths rise up against you?","Metropolis"
"I have seen the Future, and it doesn't work.","Zardoz"
"So you're not from Guildford. Which would explain the accent.","The Hitchhiker's Guide to the Galaxy"
"Who are you? What is that? Oh, What's that? What's THAT? What is THAT?","Portal"
"If you want to survive out here, you've got to know where your towel is.","The Hitchhiker's Guide to the Galaxy"
"Look at the sky. The clouds. We're healing the ecosystem. not harming it. Particles join the air, building themselves out of pollutant. Forests can be regrown. Water so pure, you can drink out of any river. This is your dream.","Transcendence"
"Your floor is broken.","Grabbers"
"Time circuits on. Flux Capacitor... fluxing.","Back to the Future"
"Are you ready for the truth?","Unbreakable"
"Daddy wait! Come back!","BioShock 2"
"Lady, you couldn't even find your own ass, even with your friends' help!","Star Wars: Knights of the Old Republic"
"Of course the wolf can fly.","Rampage"
"I'm sorry but I need us to stay what we are. You're my best friend and I can't lose that.","The Invasion"
"We die and the world will be poorer for it.","Hellboy II: The Golden Army"
"Mario Brothers Plumbing, no leak too small.","Super Mario Bros."
"Come on! Anybody hungry? Tallahassee's nice this time of year!","Zombieland"
"Yeah, blazing hot anonymous sex is super-tedious.","TiMER"
"If you plan to make anything disappear, please let me know - I've got an assistant editor who has outlived his usefulness.","The Fly"
"This is the way!","Ant-Man and the Wasp"
"Give me your iPod, salad eater.","Detention"
"We've had a lot of success so far. We know what dangers to expect out there from black suns, neutron storms, radiation and the like, but if we think we know everything that goes on out there, we're making a terrible mistake!","Space: 1999"
"Happy motoring. Cock-a-doodle-doo!","The Transformers: The Movie"
"What you need to understand is that I don't care about the game. I don't care about the rules. I don't even care about these pathetic souls you keep locked away as a barrier to the prize.","Highlander: Endgame"
"You are driving me to the crazy...","Home"
"Mom, can I move back home?","Teenage Mutant Ninja Turtles"
"They still haven't improved on our model. You can't modify perfection! We are the best.","The Black Hole"
"The Federation has taught you that conflict should not exist. But without struggle, you would not know who you truly are... struggle made us strong.","Star Trek Beyond"
"Survival is the ultimate ideology.","The X Files"
"And did you stop and think that maybe infants need darkness? That maybe darkness is part of their natural environment?","Donnie Darko"
"Christ! I'm too old for this! Somebody get me a goddamn wheelchair!","Blade"
"I want absolute power. I'm just a figurehead, the real power lies in The Patriots hands.","Metal Gear Solid 2: Sons of Liberty"
"How now, brown cow.","The Avengers"
"Do they intend to violate our airspace using technology that only exists in theory?","Redline"
"I - was - hunting - dragons.","Outlander"
"I'll do things to you that are beyond all known philosophies! Wait until I get my devices!","Barbarella"
"We're leaving.","Event Horizon"
"Where are we going? Are you coming back? What's that noise? Is that a gun? Do you smell something burning? Ooooohh... what's in heeeere?","Portal"
"I was only a kid when I left Earth, and I had no idea what the universe had in store for me.","Guardians of the Galaxy"
"I decide who lives or dies.","The Pretender"
"You're not brave. Men are brave.","Batman v Superman: Dawn of Justice"
"Nothing you can be is more terrible than what I am.","The Brain That Wouldn't Die"
"Most people have a full measure of life... and most people just watch it slowly drip away. But if you can summon it all up... at one time... in one place... you can accomplish something... glorious.","Highlander II: The Quickening"
"Frank! It's the love boat to Cuba! Shuffle board and pineapples filled with rum. Know what they do? They put little paper umbrellas sticking out the top so that when it rains, it don't thin out the liquor.","*batteries not included"
"Oscar! You will not get away. I am really pissed off!","Short Circuit 2"
"In Nigeria, the ladies go loco for a brother in a bobo.","Agent Cody Banks 2: Destination London"
"We're fired. Now we do it *my* way!","Lilo & Stitch"
"As part of a required Enrichment Center protocol, the previous statement that we would not monitor the test area was a complete fabrication. We will stop enhancing the truth in three... two... *zzzt*","Portal"
"I knew they'd be watching the cities. That's why we chose this place. Out of sight, out of mind. I suppose it was only a matter of time before they sent someone to ask the question ""why are you alive, when you should be dead?""","Doomsday"
"Your incompetence sticks needles into the flesh of my honor.","Double Dragon"
"Sometimes we just have to start over, from scratch, to make things right, and that's exactly what we're going to do. We're going to build a brand-new city where Detroit now stands - an example to the world.","RoboCop 2"
"Singularity, blackhole bullshit.","Infini"
"I tell ya, the things that fall off of me... it's embarrassing!","Robots"
"I don't need a compass to tell me which way the wind shines.","Mystery Men"
"I can say without fear of contradiction, that under no circumstances, and at no time has that current administration expended any public monies whatsoever for the purchase of the fluffy flower print toilet paper.","Attack of the Killer Tomatoes!"
"But I do feel for his widow, Bernice. That was a romantic marriage. She learned everything about sex from a manual. Immanuel was their gardener.","Amazon Women on the Moon"
"My life isn't secret, Mr. Farnsworth, but it is private.","The Man Who Fell to Earth"
"Kermit, you're the best friend any alien could ask for.","Muppets from Space"
"Pull up your pants, Romeo.","A Boy and His Dog"
"You're in love with every women you meet, Mr. Spirit. You say lovely things to all of us and you mean every word you say.","The Spirit"
"May the glistening chrome of the Borg Queen shed her light upon us all.","Gentlemen Broncos"
"Leave the dying to die.","Doomsday"
"You gonna get popped! if you keep ridin' me...","Orgazmo"
"Come on, TARS!","Interstellar"
"I bought a ticket to Boston, and Boston is where I'd like to go.","The Langoliers"
"This may be hilarious where you come from, but on this planet it's considered rude.","Short Circuit"
"Now this won't hurt a bit. Well, maybe just a little bit.","Phantasm IV: Oblivion"
"This is an art gallery, my friend, and this is a piece of art.","Unbreakable"
"The T-virus is protean, changing from liquid to airborne to blood transmission, depending on its environment. It is almost impossible to kill.","Resident Evil"
"Time gives legitimacy to its existence. Time is the only true unit of measure.","Lucy"
"Strength without determination means nothing, and determination without strength is equally useless.","Final Fantasy VII"
"The girl is nothing to me.","The Chronicles of Riddick: Dark Fury"
"My name is Travis Conrad. I gave my entire life to the Agency. Until they betray me.","24 Hours to Live"
"Make like a tree and get the fuck out of here!","Zombie Strippers!"
"I don't know what's going on, but we gotta move!","Transformers: Revenge of the Fallen"
"Watch out! She's got a baton! It's a Bataan death march!","Small Soldiers"
"Number 5 stupid name... want to be Kevin or Dave!","Short Circuit"
"Use your feelings, Obi-Wan, and find him, you will.","Star Wars: Episode III - Revenge of the Sith"
"I think there's something in the water that turns us into house fraus.","The Stepford Wives"
"Rumors persist about a super mutant refuge nestled high in a ski lodge to the northwest. If you should find it, do not, repeat, *do not* belittle a super mutant for taking the bunny slope.","Fallout: New Vegas"
"I've got better things to do tonight than die.","The Transformers: The Movie"
"You know that you can do this. What are you waiting for?","Project Almanac"
"If the number's there I'll find it!","Pi"
"Don't fuck with time.","Time Lapse"
"Don't get your panties in a bunch.","X-Men: The Last Stand"
"I wanna get this thing, and I need you to do it! And if it won't kill you, then maybe that helps us fight it!","Alien³"
"Holy drokk!","Judge Dredd"
"Don't worry, you still got me to kick around.","Starship Troopers"
"I wanna tell you something! I don't like the way you treat me in front of people! You talk about this thing as if it was all yours, but I was there too, so don 't do that!","Brainstorm"
"When I was five, I knew how my own parents would die. Then I watched it happen from the back seat...","The Wolverine"
"Anyone who throws boomerangs has some real issues letting go.","Batman: Assault on Arkham"
"City at the bottom of the ocean? Ridiculous.","BioShock Infinite"
